Id,Sales
1,4081.922480620155
2,6338.790697674419
3,7981.891472868217
4,5912.480620155039
5,5556.937984496124
6,4985.84496124031
7,7460.806201550387
8,6907.364341085271
9,4082.4466019417478
10,5077.085271317829
11,6137.527131782946
12,6956.217054263566
13,5966.387596899225
14,7585.922330097087
15,4678.0
16,3837.5436893203882
17,4934.875968992248
18,8177.666666666667
19,9834.232558139534
20,8265.790697674418
21,6068.496124031008
22,5089.395348837209
23,5333.007751937985
24,3568.4757281553398
25,7191.775193798449
26,8484.271317829458
27,7862.126213592233
28,4852.15503875969
29,4347.472868217054
30,4345.232558139535
31,4522.223300970873
32,8978.589147286822
33,6200.147286821705
34,4815.558139534884
35,4442.747572815534
36,6679.767441860465
37,3662.248062015504
38,6144.945736434109
39,3660.015503875969
40,5643.174757281553
41,6497.21359223301
42,4939.821705426357
43,6280.837209302325
44,5300.310679611651
45,3930.093023255814
46,5978.914728682171
47,6253.372093023256
48,9335.596899224805
49,5479.992248062015
50,7131.7131782945735
51,6580.341085271318
52,8394.426356589147
53,5793.604651162791
54,8013.162790697675
55,3951.2038834951454
56,4564.0
57,5542.837209302325
58,5448.294573643411
59,7654.0485436893205
60,6564.961240310077
61,4781.922480620155
62,6625.2868217054265
63,5406.922330097087
64,8668.139534883721
65,3385.8837209302324
66,11246.806201550387
67,4172.131782945737
68,5160.417475728155
69,7285.627906976744
70,4963.550387596899
71,5140.480620155039
72,5523.837209302325
73,6359.085271317829
74,4503.108527131783
75,4191.708737864078
76,6429.699029126214
77,6745.914728682171
78,5998.224806201551
79,3812.922480620155
80,6441.085271317829
81,9091.233009708738
82,5856.930232558139
83,4347.038759689923
84,5945.62015503876
85,5514.968992248062
86,5879.669902912621
87,5761.883495145631
88,3561.4806201550387
89,6602.84496124031
90,5365.666666666667
91,6242.720930232558
92,6093.550387596899
93,3810.15503875969
94,6132.093023255814
95,4252.776699029127
96,6296.2558139534885
97,8059.864077669903
98,4602.069767441861
99,4637.821705426357
100,5277.077669902913
101,5104.84496124031
102,4529.495145631068
103,7043.368932038835
104,5671.650485436893
105,6735.131782945737
106,4962.201550387597
107,4088.8062015503874
108,5486.914728682171
109,7231.378640776699
110,7027.9320388349515
111,6851.581395348837
112,6845.356589147287
113,4896.21359223301
114,7608.031007751938
115,4876.883720930233
116,6564.775193798449
117,7852.596899224806
118,5675.47572815534
119,8635.317829457364
120,6904.0
121,6490.9902912621355
122,5266.294573643411
123,6174.3178294573645
124,6686.224806201551
125,5378.194174757282
126,3438.6116504854367
127,5098.976744186047
128,6810.914728682171
129,6076.581395348837
130,4376.604651162791
131,7534.666666666667
132,5856.495145631068
133,4889.52427184466
134,5072.240310077519
135,4875.7441860465115
136,6360.418604651163
137,6565.565891472868
138,5914.42718446602
139,4577.782945736434
140,3978.9320388349515
141,5713.410852713178
142,3160.4951456310678
143,5655.139534883721
144,4204.968992248062
145,7862.736434108527
146,5983.708737864078
147,5579.873786407767
148,6847.077669902913
149,4547.2558139534885
150,4240.7441860465115
151,9029.992248062015
152,6011.31007751938
153,7016.434108527132
154,6793.728682170543
155,4918.643410852713
156,5256.434108527132
157,4711.436893203883
158,6970.558139534884
159,10108.387596899225
160,5911.046511627907
161,2803.5658914728683
162,4324.224806201551
163,6913.325581395349
164,7609.341085271318
165,5142.368932038835
166,6181.62015503876
167,4414.341085271318
168,4872.9126213592235
169,2855.3798449612405
170,4420.418604651163
171,5352.3488372093025
172,5671.325581395349
173,6483.147286821705
174,5170.449612403101
175,6897.961240310077
176,7842.775193798449
177,6833.37984496124
178,3910.9320388349515
179,8327.387596899225
180,9141.341085271319
181,5438.697674418605
182,6839.356589147287
183,4466.441860465116
184,5559.782945736434
185,3634.4806201550387
186,6309.47572815534
187,4327.333333333333
188,7808.937984496124
189,6569.441860465116
190,7654.511627906977
191,7680.790697674419
192,5009.232558139535
193,7101.821705426357
194,16900.403100775195
195,9218.08527131783
196,4980.558139534884
197,2459.875968992248
198,5314.589147286822
199,8578.713178294574
200,4964.019417475728
201,11569.062015503876
202,19711.457364341084
203,2828.0873786407765
204,4596.852713178295
205,9321.341085271319
206,4332.62015503876
207,8175.054263565891
208,5936.7441860465115
209,6090.937984496124
210,3661.3720930232557
211,5920.0
212,5361.9126213592235
213,6690.790697674419
214,6926.116504854369
215,5656.930232558139
216,5370.860465116279
217,5871.320388349514
218,4212.388349514563
219,4120.542635658915
220,6599.26213592233
221,4935.78640776699
222,5437.736434108527
223,6090.852713178295
224,5453.922480620155
225,4431.511627906977
